,db_id,query,question
4057,student_1,"SELECT DISTINCT firstname ,  lastname FROM list",Show each student's first name and last name.
4058,student_1,"SELECT T1.firstname ,  T1.lastname FROM list AS T1 JOIN teachers AS T2 ON T1.classroom  =  T2.classroom WHERE T2.firstname  =  ""OTHA"" AND T2.lastname  =  ""MOYER""",Find all students taught by OTHA MOYER. Output the first and last names of the students.
4059,student_1,"SELECT T1.firstname ,  T1.lastname FROM list AS T1 JOIN teachers AS T2 ON T1.classroom  =  T2.classroom WHERE T2.firstname  =  ""OTHA"" AND T2.lastname  =  ""MOYER""",Which students study under the teacher named OTHA MOYER? Give me the first and last names of the students.
4060,student_1,"SELECT T1.firstname ,  T1.lastname FROM list AS T1 JOIN teachers AS T2 ON T1.classroom  =  T2.classroom WHERE T2.firstname  =  ""MARROTTE"" AND T2.lastname  =  ""KIRK""",Find all students taught by MARROTTE KIRK. Output first and last names of students.
4061,student_1,"SELECT T1.firstname ,  T1.lastname FROM list AS T1 JOIN teachers AS T2 ON T1.classroom  =  T2.classroom WHERE T2.firstname  =  ""MARROTTE"" AND T2.lastname  =  ""KIRK""",Which are the first and last names of the students taught by MARROTTE KIRK?
4062,student_1,"SELECT T2.firstname ,  T2.lastname FROM list AS T1 JOIN teachers AS T2 ON T1.classroom  =  T2.classroom WHERE T1.firstname  =  ""EVELINA"" AND T1.lastname  =  ""BROMLEY""",Find the first and last name of all the teachers that teach EVELINA BROMLEY.
4063,student_1,"SELECT T2.firstname ,  T2.lastname FROM list AS T1 JOIN teachers AS T2 ON T1.classroom  =  T2.classroom WHERE T1.firstname  =  ""EVELINA"" AND T1.lastname  =  ""BROMLEY""",Which teachers teach the student named EVELINA BROMLEY? Give me the first and last name  of the teachers.
4064,student_1,"SELECT T2.lastname FROM list AS T1 JOIN teachers AS T2 ON T1.classroom  =  T2.classroom WHERE T1.firstname  =  ""GELL"" AND T1.lastname  =  ""TAMI""",Find the last names of all the teachers that teach GELL TAMI.
4065,student_1,"SELECT T2.lastname FROM list AS T1 JOIN teachers AS T2 ON T1.classroom  =  T2.classroom WHERE T1.firstname  =  ""GELL"" AND T1.lastname  =  ""TAMI""",What are the last names of the teachers who teach the student called GELL TAMI?
4066,student_1,"SELECT count(*) FROM list AS T1 JOIN teachers AS T2 ON T1.classroom  =  T2.classroom WHERE T2.firstname  =  ""LORIA"" AND T2.lastname  =  ""ONDERSMA""",How many students does LORIA ONDERSMA teaches?
4067,student_1,"SELECT count(*) FROM list AS T1 JOIN teachers AS T2 ON T1.classroom  =  T2.classroom WHERE T2.firstname  =  ""LORIA"" AND T2.lastname  =  ""ONDERSMA""",Count the number of students the teacher LORIA ONDERSMA teaches.
4068,student_1,"SELECT count(*) FROM list AS T1 JOIN teachers AS T2 ON T1.classroom  =  T2.classroom WHERE T2.firstname  =  ""KAWA"" AND T2.lastname  =  ""GORDON""",How many students does KAWA GORDON teaches?
4069,student_1,"SELECT count(*) FROM list AS T1 JOIN teachers AS T2 ON T1.classroom  =  T2.classroom WHERE T2.firstname  =  ""KAWA"" AND T2.lastname  =  ""GORDON""",Find the number of students taught by the teacher KAWA GORDON.
4070,student_1,"SELECT count(*) FROM list AS T1 JOIN teachers AS T2 ON T1.classroom  =  T2.classroom WHERE T2.firstname  =  ""TARRING"" AND T2.lastname  =  ""LEIA""",Find the number of students taught by TARRING LEIA.
4071,student_1,"SELECT count(*) FROM list AS T1 JOIN teachers AS T2 ON T1.classroom  =  T2.classroom WHERE T2.firstname  =  ""TARRING"" AND T2.lastname  =  ""LEIA""",How many students are taught by teacher TARRING LEIA?
4072,student_1,"SELECT count(*) FROM list AS T1 JOIN teachers AS T2 ON T1.classroom  =  T2.classroom WHERE T1.firstname  =  ""CHRISSY"" AND T1.lastname  =  ""NABOZNY""",How many teachers does the student named CHRISSY NABOZNY have?
4073,student_1,"SELECT count(*) FROM list AS T1 JOIN teachers AS T2 ON T1.classroom  =  T2.classroom WHERE T1.firstname  =  ""CHRISSY"" AND T1.lastname  =  ""NABOZNY""",Find the number of teachers who teach the student called CHRISSY NABOZNY.
4074,student_1,"SELECT count(*) FROM list AS T1 JOIN teachers AS T2 ON T1.classroom  =  T2.classroom WHERE T1.firstname  =  ""MADLOCK"" AND T1.lastname  =  ""RAY""",How many teachers does the student named MADLOCK RAY have?
4075,student_1,"SELECT count(*) FROM list AS T1 JOIN teachers AS T2 ON T1.classroom  =  T2.classroom WHERE T1.firstname  =  ""MADLOCK"" AND T1.lastname  =  ""RAY""",Find the number of teachers who teach the student called MADLOCK RAY.
4076,student_1,"SELECT DISTINCT T1.firstname ,  T1.lastname FROM list AS T1 JOIN teachers AS T2 ON T1.classroom  =  T2.classroom WHERE T1.grade  =  1 EXCEPT SELECT T1.firstname ,  T1.lastname FROM list AS T1 JOIN teachers AS T2 ON T1.classroom  =  T2.classroom WHERE T2.firstname  =  ""OTHA"" AND T2.lastname  =  ""MOYER""",Find all first-grade students who are NOT taught by OTHA MOYER. Report their first and last names.
4077,student_1,"SELECT DISTINCT T1.firstname ,  T1.lastname FROM list AS T1 JOIN teachers AS T2 ON T1.classroom  =  T2.classroom WHERE T1.grade  =  1 EXCEPT SELECT T1.firstname ,  T1.lastname FROM list AS T1 JOIN teachers AS T2 ON T1.classroom  =  T2.classroom WHERE T2.firstname  =  ""OTHA"" AND T2.lastname  =  ""MOYER""",What are the first and last names of the first-grade students who are NOT taught by teacher OTHA MOYER?
4078,student_1,"SELECT DISTINCT T1.lastname FROM list AS T1 JOIN teachers AS T2 ON T1.classroom  =  T2.classroom WHERE T1.grade  =  3 AND T2.firstname != ""COVIN"" AND T2.lastname != ""JEROME""",Find the last names of the students in third grade that are not taught by COVIN JEROME.
4079,student_1,"SELECT DISTINCT T1.lastname FROM list AS T1 JOIN teachers AS T2 ON T1.classroom  =  T2.classroom WHERE T1.grade  =  3 AND T2.firstname != ""COVIN"" AND T2.lastname != ""JEROME""",Which students in third grade are not taught by teacher COVIN JEROME? Give me the last names of the students.
4080,student_1,"SELECT grade ,  count(DISTINCT classroom) ,  count(*) FROM list GROUP BY grade","For each grade, report the grade, the number of classrooms in which it is taught and the total number of students in the grade."
4081,student_1,"SELECT grade ,  count(DISTINCT classroom) ,  count(*) FROM list GROUP BY grade","For each grade, return the grade number, the number of classrooms used for the grade, and the total number of students enrolled in the grade."
4082,student_1,"SELECT classroom ,  count(DISTINCT grade) FROM list GROUP BY classroom","For each classroom, report the classroom number and the number of grades using it."
4083,student_1,"SELECT classroom ,  count(DISTINCT grade) FROM list GROUP BY classroom","For each classroom, show the classroom number and count the number of distinct grades that use the room."
4084,student_1,SELECT classroom FROM list GROUP BY classroom ORDER BY count(*) DESC LIMIT 1,Which classroom has the most students?
4085,student_1,SELECT classroom FROM list GROUP BY classroom ORDER BY count(*) DESC LIMIT 1,Find the classroom that the most students use.
4086,student_1,"SELECT classroom ,  count(*) FROM list GROUP BY classroom",Report the number of students in each classroom.
4087,student_1,"SELECT classroom ,  count(*) FROM list GROUP BY classroom","For each classroom, show the classroom number and find how many students are using it."
4088,student_1,"SELECT classroom ,  count(*) FROM list WHERE grade  =  ""0"" GROUP BY classroom","For each grade 0 classroom, report the total number of students."
4089,student_1,"SELECT classroom ,  count(*) FROM list WHERE grade  =  ""0"" GROUP BY classroom","For each grade 0 classroom, return the classroom number and the count of students."
4090,student_1,"SELECT classroom ,  count(*) FROM list WHERE grade  =  ""4"" GROUP BY classroom",Report the total number of students for each fourth-grade classroom.
4091,student_1,"SELECT classroom ,  count(*) FROM list WHERE grade  =  ""4"" GROUP BY classroom","For each fourth-grade classroom, show the classroom number and the total number of students using it."
4092,student_1,"SELECT T2.firstname ,  T2.lastname FROM list AS T1 JOIN teachers AS T2 ON T1.classroom  =  T2.classroom GROUP BY T2.firstname ,  T2.lastname ORDER BY count(*) DESC LIMIT 1",Find the name of the teacher who teaches the largest number of students.
4093,student_1,"SELECT T2.firstname ,  T2.lastname FROM list AS T1 JOIN teachers AS T2 ON T1.classroom  =  T2.classroom GROUP BY T2.firstname ,  T2.lastname ORDER BY count(*) DESC LIMIT 1",Which teacher teaches the most students? Give me the first name and last name of the teacher.
4094,student_1,"SELECT count(*) ,  classroom FROM list GROUP BY classroom",Find the number of students in one classroom.
4095,student_1,"SELECT count(*) ,  classroom FROM list GROUP BY classroom",How many students does one classroom have?
4096,company_employee,SELECT count(*) FROM company WHERE Headquarters  =  'USA',How many companies are headquartered in the US?
4097,company_employee,SELECT Name FROM company ORDER BY Sales_in_Billion ASC,List the names of companies by ascending number of sales.
4098,company_employee,"SELECT Headquarters ,  Industry FROM company",What are the headquarters and industries of all companies?
4099,company_employee,"SELECT Name FROM company WHERE Industry  =  ""Banking"" OR Industry  =  ""Retailing""",Show the names of companies in the banking or retailing industry?
4100,company_employee,"SELECT max(Market_Value_in_Billion) ,  min(Market_Value_in_Billion) FROM company",What is the maximum and minimum market value of companies?
4101,company_employee,SELECT Headquarters FROM company ORDER BY Sales_in_Billion DESC LIMIT 1,What is the headquarter of the company with the largest sales?
4102,company_employee,"SELECT Headquarters ,  COUNT(*) FROM company GROUP BY Headquarters",Show the different headquarters and number of companies at each headquarter.
4103,company_employee,SELECT Headquarters FROM company GROUP BY Headquarters ORDER BY COUNT(*) DESC LIMIT 1,Show the most common headquarter for companies.
4104,company_employee,SELECT Headquarters FROM company GROUP BY Headquarters HAVING COUNT(*)  >=  2,Show the headquarters that have at least two companies.
4105,company_employee,"SELECT Headquarters FROM company WHERE Industry  =  ""Banking"" INTERSECT SELECT Headquarters FROM company WHERE Industry  =  ""Oil and gas""",Show the headquarters that have both companies in banking industry and companies in oil and gas industry.
4106,company_employee,"SELECT T3.Name ,  T2.Name FROM employment AS T1 JOIN people AS T2 ON T1.People_ID  =  T2.People_ID JOIN company AS T3 ON T1.Company_ID  =  T3.Company_ID",Show the names of companies and of employees.
4107,company_employee,"SELECT T3.Name ,  T2.Name FROM employment AS T1 JOIN people AS T2 ON T1.People_ID  =  T2.People_ID JOIN company AS T3 ON T1.Company_ID  =  T3.Company_ID ORDER BY T1.Year_working",Show names of companies and that of employees in descending order of number of years working for that employee.
4108,company_employee,SELECT T2.Name FROM employment AS T1 JOIN people AS T2 ON T1.People_ID  =  T2.People_ID JOIN company AS T3 ON T1.Company_ID  =  T3.Company_ID WHERE T3.Sales_in_Billion  >  200,Show the names of employees that work for companies with sales bigger than 200.
4109,company_employee,"SELECT T3.Name ,  COUNT(*) FROM employment AS T1 JOIN people AS T2 ON T1.People_ID  =  T2.People_ID JOIN company AS T3 ON T1.Company_ID  =  T3.Company_ID GROUP BY T3.Name",Show the names of companies and the number of employees they have
4110,company_employee,SELECT Name FROM people WHERE People_ID NOT IN (SELECT People_ID FROM employment),List the names of people that are not employed by any company
4111,company_employee,"SELECT name FROM company WHERE Sales_in_Billion  >  200 ORDER BY Sales_in_Billion ,  Profits_in_Billion DESC",list the names of the companies with more than 200 sales in the descending order of sales and profits.
4112,film_rank,SELECT count(*) FROM film,How many film are there?
4113,film_rank,SELECT count(*) FROM film,Count the number of films.
4114,film_rank,SELECT DISTINCT Director FROM film,List the distinct director of all films.
4115,film_rank,SELECT DISTINCT Director FROM film,What are the different film Directors?
4116,film_rank,SELECT avg(Gross_in_dollar) FROM film,What is the average ticket sales gross in dollars of films?
4117,film_rank,SELECT avg(Gross_in_dollar) FROM film,Return the average gross sales in dollars across all films.
4118,film_rank,"SELECT Low_Estimate ,  High_Estimate FROM film_market_estimation",What are the low and high estimates of film markets?
4119,film_rank,"SELECT Low_Estimate ,  High_Estimate FROM film_market_estimation",Return the low and high estimates for all film markets.
4120,film_rank,SELECT TYPE FROM film_market_estimation WHERE YEAR  =  1995,What are the types of film market estimations in year 1995?
4121,film_rank,SELECT TYPE FROM film_market_estimation WHERE YEAR  =  1995,Return the types of film market estimations in 1995.
4122,film_rank,"SELECT max(Number_cities) ,  min(Number_cities) FROM market",What are the maximum and minimum number of cities in all markets.
4123,film_rank,"SELECT max(Number_cities) ,  min(Number_cities) FROM market",Return the maximum and minimum number of cities across all markets.
4124,film_rank,SELECT count(*) FROM market WHERE Number_cities  <  300,How many markets have number of cities smaller than 300?
4125,film_rank,SELECT count(*) FROM market WHERE Number_cities  <  300,Count the number of markets that have a number of cities lower than 300.
4126,film_rank,SELECT Country FROM market ORDER BY Country ASC,List all countries of markets in ascending alphabetical order.
4127,film_rank,SELECT Country FROM market ORDER BY Country ASC,"What are the countries for each market, ordered alphabetically?"
4128,film_rank,SELECT Country FROM market ORDER BY Number_cities DESC,List all countries of markets in descending order of number of cities.
4129,film_rank,SELECT Country FROM market ORDER BY Number_cities DESC,What are the countries for each market ordered by decreasing number of cities?
4130,film_rank,"SELECT T1.Title ,  T2.Type FROM film AS T1 JOIN film_market_estimation AS T2 ON T1.Film_ID  =  T2.Film_ID",Please show the titles of films and the types of market estimations.
4131,film_rank,"SELECT T1.Title ,  T2.Type FROM film AS T1 JOIN film_market_estimation AS T2 ON T1.Film_ID  =  T2.Film_ID",What are the titles of films and corresponding types of market estimations?
4132,film_rank,SELECT DISTINCT T1.Director FROM film AS T1 JOIN film_market_estimation AS T2 ON T1.Film_ID  =  T2.Film_ID WHERE T2.Year  =  1995,Show the distinct director of films with market estimation in the year of 1995.
